TWEET,USER_ID,TWEET_ID,TWT_POST_DT,USER_NM,USER_ACCT,FOLLOWER_CNT,FRIENDS_CNT,LOCATION,ACCT_CREATE_DT,GEO_ENABLED,USER_URL,RETWEET_CNT,COMPSENTIMENT,POSSENTIMENT,NEGSENTIMENT,NEUSENTIMENT,SENTIMENT_OA,POSCNT,NEGCNT,BLOBPOL,BLOBSUB,COORDINATES,VERIFIED_USER,TOTAL POSTS,IS REPLY,REPLY TO,HASHTAGS
"Whoa damn, Julian Castro!#DemDebate2",83693108,1156730809652584453,08/01/2019 00:58,martg,middlesismartha,133,203,United States,10/19/2009 21:27,True,,0,-0.4574,0.0,0.499,0.501,Negative,0,1,0.0,0.0,,False,10078,,,['DemDebate2']
Whaaaaaaat is this art? #DemDebate,19791829,1156730809585479681,08/01/2019 00:58,Kristen Cincotta,kscincotta,1521,1188,"Atlanta, GA",01/30/2009 22:10,False,http://www.kristencincotta.com/,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,96471,1156730168809070592,kscincotta,['DemDebate']
"Biden: ""If you cross the border illegally, you should be sent back because it is a crime."" #DemDebate",1497120283,1156730809757446144,08/01/2019 00:58,Jon,JonMIPol,2188,590,"Michigan, USA",06/10/2013 01:51,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-16.666666666666664,16.666666666666664,,False,41415,,,['DemDebate']
How can they not control this crowd? And expect the candidates to speak over them?  #DemDebate,619523928,1156730809774157824,08/01/2019 00:58,"Jerome Stueart , member of The Squad",Bearnabas,1085,1748,"Dayton, Ohio",06/26/2012 21:38,False,http://www.jeromestueart.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,21558,,,['DemDebate']
#DemDebate2 - Joe is screaming instead of being assertive .  Passion vs Screaming - c’mon Joe!,16314503,1156730809857892352,08/01/2019 00:58,Lisa Pandone-Benson,lisa_qepspeaks,2010,2010,,09/16/2008 18:21,False,http://www.thequeenestherproject.org,0,-0.3595,0.162,0.297,0.541,Negative,0,1,0.0,0.0,,False,30136,,,['DemDebate2']
All these protestors are reminding them that they're in Detroit. #DemDebate,12284942,1156730809543475204,08/01/2019 00:58,Amanda Levitt,FatBodyPolitics,8401,1228,"Detroit, MI",01/15/2008 16:48,False,http://www.fatbodypolitics.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,114501,1156730516185501706,FatBodyPolitics,['DemDebate']
Im really digging the audience participation this round! There have three different interruptions from the audience. #DemDebate,559214769,1156730810097184769,08/01/2019 00:58,Amanda Irwin,SirMcstuff,129,252,"Cincinnati, Ohio, USA",04/21/2012 02:42,False,,0,-0.4574,0.0,0.158,0.842,Negative,0,1,-1.6666666666666663,40.00000000000001,,False,6571,,,['DemDebate']
"My bad, I’m done with all caps. I got mad real quick 

Biden and them doggone numbered lists #DemDebate",2564572704,1156730810176868353,08/01/2019 00:58,"Tiffany N. Ford, MPH",TiffNFord,307,473,"Takoma Park, MD",06/13/2014 04:09,True,,0,-0.7717,0.0,0.283,0.717,Negative,0,1,-27.499999999999993,80.55555555555554,,False,1497,,,['DemDebate']
Love the way Lemon mention that Biden and Obama deported more people in the first year than Trump has done in his tenure. Calling it as it is #DemDebate,117074623,1156730810218754048,08/01/2019 00:58,MIMI,iam_meemee,1110,648,"Baltimore , Maryland ",02/24/2010 13:12,True,,0,0.6369,0.13,0.0,0.87,Positive,1,0,41.66666666666667,47.77777777777778,,False,13450,,,
Fuck the entire way off,30490986,1156730810227204097,08/01/2019 00:58,Molly Knefel,mollyknefel,12422,2005,,04/11/2009 18:01,False,http://theradiodispatch.com,0,-0.5423,0.0,0.467,0.533,Negative,0,1,-20.0,61.25000000000001,,False,29832,,,
Irrelevant joe just said he wasted hundreds of million $$ on Central American countries. #DemDebate,3008371614,1156730810541780992,08/01/2019 00:58,American Voter,siamericanvoter,56,245,United States,02/02/2015 21:08,False,http://american-voter.com,0,-0.4939,0.0,0.186,0.814,Negative,0,1,-17.5,31.25,,False,2888,,,['DemDebate']
"Whenever Cory Booker speaks add the phrase ""...as long as my corporate overlords approve.""  #DemDebate",14319536,1156732050784702464,08/01/2019 01:03,MarkCarras,MarkCarras,1580,212,"Lacey, WA",04/07/2008 02:34,False,http://nerdsdrinkwhiskey.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,-2.5,20.0,,False,7387,,,['DemDebate']
"We don’t just need PhDs, buddy. #DemDebate2",85454002,1156732050965221377,08/01/2019 01:03,Elizabeth Sisson,LizSisson,753,1451,"Brooklyn, NY",10/27/2009 00:04,True,http://www.linkedin.com/in/elizabethsisson,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,2595,,,['DemDebate2']
White nationalist shot fired by Gov Inslee. Nice. #DemDebate2,499153887,1156732043595640832,08/01/2019 01:03,Melissa Harder,Mel_Harder,326,489,"Vancouver, BC",02/21/2012 20:44,True,,0,-0.2023,0.209,0.269,0.522,Negative,0,1,30.0,50.0,,False,5888,,,['DemDebate2']
Can I get a break CNN? Need more wine. #DemDebate,392990598,1156732051082682368,08/01/2019 01:03,Kaitland Henley,henleykp90,85,286,,10/17/2011 21:22,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,50.0,50.0,,False,2729,,,['DemDebate']
We can no longer allow a white nationalist to be in the White House. - @JayInslee #DemDebate #AFTvotes,14128974,1156732051149729792,08/01/2019 01:03,Asher Huey,asherhuey,6804,4177,"Washington, DC",03/12/2008 01:28,True,http://www.asherhuey.com,0,-0.0772,0.105,0.122,0.773,Negative,0,1,0.0,0.0,,True,50069,,,"['DemDebate', 'AFTvotes']"
@JulianCastro ain’t playing tonight #DemDebate,31058918,1156732051145535488,08/01/2019 01:03,Anna Chu,Chuster,628,835,,04/14/2009 04:37,False,,0,0.2023,0.31,0.0,0.69,Positive,1,0,0.0,0.0,,False,1178,,JulianCastro,['DemDebate']
The thing about Biden expecting to be attacked is that he really doesn't impress when he comes under pressure #DemDebate,18025383,1156732051388796929,08/01/2019 01:03,Craig Gallagher,CraigGaIIagher,1400,2038,"Boston, Massachusetts",12/10/2008 18:01,True,http://www.craig-gallagher.com,0,-0.7836,0.0,0.317,0.683,Negative,0,1,20.0,20.0,,False,31876,,,['DemDebate']
"""cherry pick from every culture"" is a really weird line Biden. #DemDebate2",177276091,1156732051497934849,08/01/2019 01:03,Matt G. Metcalf,MattMetcalf,1058,1308,"Asheville, NC",08/11/2010 18:29,False,,0,-0.2484,0.0,0.166,0.834,Negative,0,1,-50.0,100.0,,False,19508,,,['DemDebate2']
"um actually slaves built this country, biden #DemDebate2",1088444651957354496,1156732051602792448,08/01/2019 01:03,alina ,_alinaishere,2,34,,01/24/2019 14:33,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,10.0,,False,1018,,,['DemDebate2']
follow up...it’s the everyone versus joe show #DemDebate2,4842904353,1156732051661447168,08/01/2019 01:03,tanya salyers,tssalyers,70,365,"Columbus, OH",01/24/2016 19:07,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,376,1156724178508242950,tssalyers,['DemDebate2']
"Good lines by Yang: ""If you go to a factory here in MI, you won't find wall-to-wall immigrants; you'll find wall-to-wall robots. Immigrants are being scapegoated for a problem they didn't create."" #DemDebate2",190705200,1156732051695001600,08/01/2019 01:03,Hind Makki,HindMakki,26737,5008,,09/14/2010 16:48,False,http://www.patheos.com/blogs/hindtrospectives/,0,0.0516,0.084,0.078,0.838,Positive,1,0,70.0,60.00000000000001,,False,56561,,,
"“I met, in Juarez, victims of sexual assault who are not being allowed to present for asylum. We are butchering our values and making the world less safe.” - Cory Booker",2677038381,1156732051695067136,08/01/2019 01:03,Sister Mary Clarence,emilyt804,1795,3999,"Richmond, VA",07/05/2014 22:07,False,,0,-0.5267,0.075,0.17,0.754,Negative,0,1,20.833333333333336,35.0,,False,32438,,,
"So far, Booker not going off campaign message, keeps reminding the others what the real target is.
#DemDebate",860218051643535360,1156732051934130176,08/01/2019 01:03,Steve Hunt for HoCo,SteveHunt4HoCo,289,552,"Howard County, MD",05/04/2017 19:42,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,15.000000000000002,65.0,,False,1707,,,['DemDebate']
Tulsi? @CNN give her a  chance #DemDebate,44592422,1156732052231860224,08/01/2019 01:03,Himani,himanisharma,186,252,Tatooine,06/04/2009 11:03,True,,0,0.25,0.286,0.0,0.714,Positive,1,0,0.0,0.0,,False,969,,,['DemDebate']
She's a right winger. Simple as that.,2560061143,1156732052114432001,08/01/2019 01:03,BB,TargetedInfo,257,336,,06/10/2014 22:42,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,14.285714285714285,44.64285714285714,,False,15456,,,
".@AndrewYang: “Immigrants are being scapegoated for issues they have nothing to do with in this economy."" #DemDebate",34824833,1156732052206735360,08/01/2019 01:03,Yahaira Jacquez,YJacquez_,1216,1181,"New York, NY",04/24/2009 02:56,True,http://yahairajacquez.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,12516,,,['DemDebate']
I'm disappointed at Booker extolling the civil system as a better way to deport people when SCOTUS says no legal representation need be provided in civil proceedings.,17566727,1156732052063920128,08/01/2019 01:03,Minivet,Minivet,238,254,"Oakland, CA",11/23/2008 01:37,True,http://seyanen.blogspot.com,0,-0.2263,0.139,0.167,0.694,Negative,0,1,-11.666666666666666,48.333333333333336,,False,12886,,,
"So far the only thing I learned at the #DemDebate, is that Joe Biden can count to number 1 and number 2. @JoeBiden #MAGA2020",740183443263225856,1156732052542296064,08/01/2019 01:03,Wooglin1839,cpavy51,259,332,"Wisco, baby",06/07/2016 14:07,False,,0,0.1531,0.115,0.0,0.885,Positive,1,0,5.0,100.0,,False,2973,,,"['DemDebate', 'MAGA2020']"
Nobody vote for ANYONE on this stage. Nobody. Pull your money and give them all the shaft. They are EVERYTHING that is wrong with this country.  #DemDebate,1146370788376948736,1156732052559056896,08/01/2019 01:03,Magnificent,IronyIsFunny18,56,539,I am on Mars,07/03/2019 10:51,False,,0,-0.4767,0.0,0.107,0.893,Negative,0,1,-50.0,90.0,,False,2532,,,
“Immigrants have been scapegoated  and automation is the real threat” - @AndrewYang #DemDebate,21102132,1156732052756148225,08/01/2019 01:03,Vanessa,VanessaDiazNYC,347,193,"Williamsburg, Brooklyn, NY",02/17/2009 16:20,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,20.0,30.000000000000004,,False,11770,,,['DemDebate']
"@SenPaulStrauss @PeteButtigieg @StudentsforDC @Iowans4DCState @DC51stState @DCstatehood51 @79point5 @DC_Vote @SenateDems @SrAdvisorDC @PaulPKolin photo credit ""Picture courtesy of PK Sports @SenPaulStrauss"" with Dem 2020 US Presidential candidate @PeteButtigieg, at #DemDebate Detroit July 30, 2019, DC's elected shadow US Sen @SenPaulStrauss D-DC thanking Pete for raising #DCstatehood at debate.
#DCstatehoodNews",2996516074,1156732052559081474,08/01/2019 01:03,v4dc2 =Vote 4 DC too,V4DC2,743,1820,Washington DC,01/24/2015 20:19,False,https://www.facebook.com/v4dc2/,0,0.6249,0.102,0.0,0.898,Positive,1,0,0.0,0.0,,False,49671,1156412525682057216,SenPaulStrauss,
"@carazelaya @JulianCastro Biden “when people cross the border illegally it’s illegal.” Biden is attacking Trump, but not really offering any change on immigration. It’s a bad look. #DemDebate2",20818801,1156732052714205187,08/01/2019 01:03,Daily Kos,dailykos,277306,497,,02/13/2009 23:51,True,http://www.dailykos.com,0,-0.775,0.0,0.213,0.787,Negative,0,1,-32.49999999999999,34.166666666666664,,True,89849,1156731758995476480,dailykos,
"I may have missed the beginning of this response but is Booker saying the civil system will end migration-related detention? Does he know about the 50,000-plus people in - wait for it - CIVIL detention?",22802971,1156732052856877058,08/01/2019 01:03,danielle c. jefferis,jeffdanielles,929,630,denver,03/04/2009 17:24,True,https://www.law.du.edu/faculty-staff/danielle-jefferis,0,-0.8156,0.0,0.226,0.774,Negative,0,1,0.0,0.0,,False,654,,,
Thank you @JayInslee! We have a white nationalist in the White House! #DemDebate2 #DemDebate,919395741994545152,1156732055381860357,08/01/2019 01:03,Jude,truejbru,142,261,,10/15/2017 02:53,True,http://vote.org,0,0.4738,0.204,0.0,0.796,Positive,1,0,0.0,0.0,,False,4766,,,"['DemDebate2', 'DemDebate']"
Honestly tho. Both of your healthcare plans are trash if you are BOTH sticking with private insurance companies! Gillibrand is right- many US families could be put below the poverty line by an expense of $500. Insurance copays MUST GO! #DemDebate #DemDebate2,1064545436403408896,1156732055360856064,08/01/2019 01:03,becca!!,becccascott,11,28,"Pennsylvania, USA",11/19/2018 15:46,True,,0,-0.2225,0.064,0.083,0.853,Negative,0,1,37.76785714285714,57.76785714285714,,False,199,,,
Jay Inslee is basically Garth #DemDebate,1599266138,1156732055352500230,08/01/2019 01:03,Max Burns,themaxburns,10895,352,New York,07/16/2013 20:58,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,True,3186,,,['DemDebate']
I missed the last debate but nothing I've seen so far has changed my opinion that Biden is not the guy... #DemDebate,116286163,1156732055675441153,08/01/2019 01:03,Sol Noir,uptownmosaic,264,266,"Ft Washington, MD",02/21/2010 22:18,True,http://uptownmosaic.com,0,-0.1531,0.0,0.074,0.926,Negative,0,1,5.0,53.333333333333336,,False,37772,,,['DemDebate']
@JoeBiden sounds a little to close to Trump on immigration. Don't speak of immigration as if asylum seekers are not legal immigrant seekers @JoeBiden . #DemDebate2,270068926,1156732055541051393,08/01/2019 01:03,. ,TheEliasRework,72882,2852,"Los Angeles, CA",03/21/2011 23:09,True,https://www.reverbnation.com/TheEliasRework,0,-0.0951,0.0,0.056,0.944,Negative,0,1,-14.374999999999998,35.0,,False,173313,,JoeBiden,
“We can no longer allow a white nationalist to be in the White House” @JayInslee #DemDebate2,975677880331104256,1156732056166178816,08/01/2019 01:03,Maire from New Jersey,Maire_from_NJ,10310,6800,"New Jersey, USA",03/19/2018 10:18,True,http://anchor.fm/maire-cervenak,0,-0.0772,0.111,0.129,0.76,Negative,0,1,0.0,0.0,,False,18124,,,['DemDebate2']
"Sen Cory Cook speaking the truth about being United. 
#DemDebate",735735378,1156732056212299777,08/01/2019 01:03,ijseraphie,IjSeraphie,293,272,Port-Harcourt,08/03/2012 23:44,True,,0,0.6249,0.362,0.0,0.638,Positive,1,0,0.0,0.0,,False,2465,,,['DemDebate']
"Inslee explicitly labeling Trump as a white nationalist.

#DemDebate2",3187848737,1156732056296144897,08/01/2019 01:03,Ahmed Baba,AhmedBaba_,85859,79879,VA/DC,04/20/2015 18:12,True,http://rantt.com/community,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,14253,,,['DemDebate2']
Biden’s reaction to when Julian De Castro shut him down #DemDebate2 https://t.co/ax2AlcHGZy,1247720971,1156732056308781056,08/01/2019 01:03,jacob,jacob__bueno,68,61,,03/07/2013 02:14,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,-15.555555555555559,28.888888888888893,,False,2926,,,['DemDebate2']
I have no idea why this man is running on the blue ticket. Thank you for being the only sensible one on the stage.,3235757876,1156732056174383104,08/01/2019 01:03,Smitty Werbenjagermanjensen,Clayton_Smith_,553,1066,"Visalia, CA",06/04/2015 06:14,True,http://www.linkedin.com/in/claytonsmith97,0,0.0772,0.097,0.086,0.817,Positive,1,0,0.0,55.00000000000001,,False,9318,,,
Andrew Yang is the only one in the #DemDebate with a bright outlook when he speaks. Positivity for the future! Real issues and solutions not fake emotions and polished and hollow campaign rhetoric.,1097865421435404289,1156732056220700672,08/01/2019 01:03,Jesse #YangGang,JesseBlackbur14,9,57,,02/19/2019 14:28,False,,0,0.8672,0.277,0.0,0.723,Positive,1,0,17.5,54.58333333333333,,False,409,,,['DemDebate']
"Shifting blame onto POTUS does not make any of them look better 
#DemDebate #Clowns",70159662,1156732056568774657,08/01/2019 01:03,Dean Farris,dfid2009,89,339,"Naples, Florida",08/30/2009 16:52,False,Http://www.deanfarrisstyle.blogspot.com,0,0.128,0.168,0.139,0.694,Positive,1,0,50.0,50.0,,False,2307,,,"['DemDebate', 'Clowns']"
Yes! Calling out the white nationalist in the WH #DemDebate2,2153972011,1156732056640131073,08/01/2019 01:03,Karen,2019fortheERA,541,1092,"New Jersey, USA",10/25/2013 01:48,True,,0,0.4574,0.249,0.0,0.751,Positive,1,0,0.0,0.0,,False,3379,,,['DemDebate2']
Booker again says some of his colleagues (he means Biden) are playing into Republicans' hands in the way they talk about decriminalization.,14712659,1156732056719806464,08/01/2019 01:03,WOOD TV8,WOODTV,135628,247,"Grand Rapids, Mich.",05/09/2008 12:32,True,http://www.woodtv.com,0,0.2023,0.079,0.0,0.921,Positive,1,0,0.0,0.0,,True,133897,1156732055482490881,WOODTV,
"Booker's strategy is to say his fellow Democrats are acting like Republicans. 

#demdebate2",37209193,1156732056883404802,08/01/2019 01:03,@prairielive #TeamPelosi #Blue2020,prairielive,6519,5633,"Minnesota, USA #CD03 #DFL48",05/02/2009 14:49,True,https://prairiehomeliving.blogspot.com/,0,0.0258,0.14,0.134,0.726,Neutral,0,0,0.0,0.0,,False,113618,,,['demdebate2']
"YES!!!  ""We can no longer allow a white nationalist to be in the White House"" - @JayInslee #DemDebate2",15996416,1156732057063530496,08/01/2019 01:03,Kristin Rowe-Finkbei,rowefinkbeiner,5132,1886,,08/26/2008 13:50,False,http://www.momsrising.org,0,0.6135,0.29,0.103,0.607,Positive,1,0,0.0,0.0,,True,8033,,,['DemDebate2']
Biden just pickled Cory as VP?,974104270244020224,1156732057357365248,08/01/2019 01:03,hey_joeb,Hey_joeb,22098,23948,"Wellington, FL",03/15/2018 02:05,False,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,15956,,,
#DemDebate @CoryBooker  is not managing his time properly,1416919364,1156732059466907648,08/01/2019 01:03,Roddy Earl,RoddyEarl916,81,39,"SACRAMENTO, CALIFORNIA ",05/10/2013 01:49,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,10.0,,False,7207,,,['DemDebate']
"Employment should have NOTHING to do with healthcare. This assbackwards, illogical, and exploitative system only exists in the US and has kept a boot on the throats of entrepreneurs for generations. Remove the boot or amputate the leg, but it has to go.",34728083,1156732059261575168,08/01/2019 01:03,Luke Watson,LukeWatsonNYC,2451,558,"New York, NY",04/23/2009 21:01,True,http://watsonway.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,-15.0,65.0,,False,2356,,,
@oliverdarcy What did the protesters say about deportation during the #DemDebate ?,563111951,1156732059769069568,08/01/2019 01:03,Ksenya Plumb,PhotoKsenya,196,1227,,04/25/2012 18:58,True,,0,-0.2263,0.0,0.16,0.84,Negative,0,1,0.0,0.0,,False,1997,1156730730636107776,oliverdarcy,['DemDebate']
Booker keeps trying to point out arguments sparked by Republican provocations.,420746003,1156732059802624000,08/01/2019 01:03,Rose White,rosekellywhite,393,365,"Grand Rapids, MI",11/25/2011 01:42,True,,0,-0.4019,0.0,0.213,0.787,Negative,0,1,0.0,0.0,,False,2653,1156730767915081728,rosekellywhite,
Truth!!!! Gov. Inslee!!! #DemDebate,1072261040,1156732060142374913,08/01/2019 01:03,Cami ,OwlWitch13,1014,998,"New Orleans, LA",01/08/2013 23:07,True,,0,0.0,0.0,0.0,1.0,Neutral,0,0,0.0,0.0,,False,22185,,,['DemDebate']
You’re scum @JayInslee. S C U M. #DemDebate2,1106316464653389824,1156732060091871232,08/01/2019 01:03,fugitivemama,fugitivemama,1425,2180,"Washington, USA",03/14/2019 22:09,True,http://mansplainingisforcowards.com,0,0.0,0.0,0.0,1.0,Neutral,0,0,-30.0,40.0,,False,12793,,,['DemDebate2']
I wanna see #Biden on #SesameStreet -- his numbering game is on point.  #DemDebate2,2354051592,1156732266778775553,08/01/2019 01:03,Andy Chen Mathieson,AndyCMathieson,102,415,"Los Angeles, CA",02/21/2014 01:53,False,https://www.imdb.com/name/nm3885392/,0,0.0,0.0,0.0,1.0,Neutral,0,0,-40.0,40.0,,False,97,,,"['Biden', 'SesameStreet', 'DemDebate2']"
Friendly reminder that candidates are more than their debate performance. A few good applause lines mean nothing if they don't have a solid record and concrete policies. #DemDebate,975880980715237379,1156732266946674689,08/01/2019 01:03,Becca Lundberg,becca__lundberg,666,1781,,03/19/2018 23:45,True,,0,0.8154,0.275,0.045,0.68,Positive,1,0,17.32142857142857,39.82142857142858,,False,2143,,,
